person_id,w_I,w_E,w_U,tau,noise_s,alpha_I_pos,alpha_I_neg,alpha_E,alpha_U,instinct_avoid_conflict_0,instinct_approach_conflict_care_0,enjoyment_avoid_conflict_0,enjoyment_approach_conflict_care_0,utility_avoid_conflict_0,utility_approach_conflict_care_0
16,0.6772216661602295,0.879301213611984,0.9707246731638405,3.0,0.19212502723553687,0.2186766214649345,0.13668694391467612,0.154955257317551,0.2519924137761794,0.1714207686077468,-0.09813245689789185,-0.0850474165613814,0.309587468098696,-0.23808559627878823,0.33083683102000544
17,0.3949706878340774,1.0,0.23289423249404284,3.0,0.09732478993433864,0.28484555260287864,0.27280105596492243,0.12262110790172938,0.12660163488956364,-0.039595086663109014,0.18439548779805603,-0.2508133304968484,0.3515867751818791,-0.25095418198079544,0.45890125706009455
18,0.5864761092676828,0.9406359730795322,0.3607415593784792,3.0,0.11779219840272495,0.2609760100163847,0.17038114584615174,0.13835819845559033,0.23978953193155034,0.24275177754743021,-0.21337911619718763,-0.19688110523538482,0.24447153507631586,-0.16085280551207584,0.0970765691599417
19,0.3933337284874648,0.7145203450933691,0.7590751543965899,3.0,0.18891698323194417,0.2756534284061436,0.22076415120666415,0.19685047239343162,0.22348960175265484,-0.0005885198431830885,0.11045311573793859,-0.005544718835365614,0.26281431713395287,-0.1926905417079739,0.33697527462018056
20,0.3100280201821968,0.908345516936294,0.38908566384653587,3.0,0.19807604634654802,0.23498180207056554,0.22035483703778863,0.2754195842727963,0.27591423758634226,-0.15187379185306193,-0.06965496274544614,-0.266593484273565,0.09831477481832152,-0.2134890082882921,0.1124936671465894
21,0.48006436575219075,0.735706152926433,0.8004620731795746,3.0,0.08481042902187005,0.28974552727787095,0.19038517833356944,0.17275847985909432,0.28200221732153696,0.14259822999712557,0.001421867451163128,-0.2895366342524132,0.40137847009911704,0.07656111266714899,0.32488101268908604
22,0.432313367035099,1.0,0.8789238381395301,3.0,0.06503626456969772,0.13787242577293474,0.2621360377472606,0.23794660499428133,0.10613916155771635,-0.018757042319607176,-0.05000860669069607,0.026063002189519346,0.0532976774894616,-0.3373650272734608,0.2873009963713722
23,0.413296720836106,0.18850869067857867,1.0,3.0,0.19059721202225394,0.20724996106384658,0.1287352575245917,0.12517067350736402,0.15062442782849889,0.12796085771489324,-0.0748889097360847,-0.07864500100337089,0.3458764274212463,-0.10830241422727035,0.4362877852327532
24,0.6612294512913935,0.6339060030876866,0.8886674097709941,3.0,0.14900825746056826,0.2600685103493358,0.29299481209031575,0.25169202115032174,0.25480921333211026,0.2179769812949512,0.004342328980013355,-0.12281145273929099,0.37008587726002473,-0.23468582404719307,0.051160332913744
25,0.297986710676967,0.5041176355691912,0.8316779140134732,3.0,0.11242959997659087,0.15195757600405377,0.1982091172418703,0.11104815057983378,0.16014587684753756,-0.14361063057787976,-0.15406821928952896,-0.12624454386403716,0.3283361700862585,-0.06080312934085641,-0.06467504184964501
26,0.7239675977856777,0.9068675506750605,0.39137196471011776,3.0,0.18912324538582348,0.29836775557083983,0.22914290583922647,0.128989855121005,0.22495627167190274,-0.05538785160209253,-0.14297563472654956,0.003056775044872423,0.5498920902795794,-0.2573241940064173,0.21517127936743893
27,0.3848751828630964,0.8345593824047275,0.6679400478926516,3.0,0.19397205324417288,0.29742697692484665,0.2620153722369504,0.1444145267071097,0.26986891379124844,0.20831508403667265,0.05995673663092077,-0.2636860711926011,0.185904972248139,-0.3686606503295534,0.1726061553643751
28,0.2560988812092104,0.8030245942676373,0.7299534332916903,3.0,0.07719812353793465,0.24016614989685145,0.2650730171530242,0.17129586822619727,0.1246123858018287,-0.116670027207741,-0.10173564982544564,-0.09305005968636983,0.13428475002478654,-0.473487736697143,0.34912706594156856
29,0.3194484511391014,1.0,1.0,3.0,0.11706715621917305,0.2146064674390244,0.11767762376855842,0.2731677702526504,0.13717091393610498,-0.07218447038963949,0.09966248771026404,-0.289809328077108,0.5028365118579666,-0.18485184498918847,0.343724638516647
30,0.4512680406090924,0.36141475081200025,0.5806145130573184,3.0,0.148139763224749,0.15357610220231543,0.15976004042456113,0.29892353882957556,0.10219783293990777,-0.06597916300568107,-0.09020180963080232,0.049269653386614654,0.5434694339337209,-0.2714275790638355,0.4178965460888734
31,0.39956152977188675,1.0,0.929765346040736,3.0,0.05630201059638146,0.20211192837948755,0.11308962554965499,0.29003981824134495,0.23870134744716984,0.03663520004212739,0.12298603965633936,-0.15854301774868398,0.28587661800048486,0.018650317180651688,0.5124543282920451
32,0.5390754572895068,0.6251060858990162,0.8676982488847721,3.0,0.15532457703961203,0.29987725070467297,0.18014585365688457,0.11879493953228366,0.24422254942860083,0.20546180988556406,-0.23116495944238113,-0.280325823757565,0.4138574508828412,-0.09285152211051184,0.18594216849039613
33,0.720702718292748,0.9485403679500032,0.7602088534306997,3.0,0.19979375032911195,0.15053217536075478,0.11549287903807462,0.231477066896722,0.1760548888223747,-0.007592874760474155,-0.23260307195816426,-0.20920001334348065,0.442815790917633,-0.16993890642025705,0.32658044147987203
34,0.1580224470764109,1.0,1.0,3.0,0.16808887996197108,0.19018629002747484,0.15405677976383464,0.10394469422426678,0.25628161602094834,0.07767472063267428,-0.048116803637863303,-0.0970798570694567,0.34373282902496094,-0.30260338629212113,0.22674768052688357
35,0.3509053108593654,0.6910172796420796,0.8871986295865343,3.0,0.12094971921409262,0.17334031331534056,0.16752553262251335,0.1974100009856254,0.1845525087429274,0.10447324702029687,0.011226882231563373,-0.028991099205924437,0.39535301012547497,-0.08883576124555131,0.555372503814183
36,0.5126868323233257,1.0,0.824548944986027,3.0,0.06951473984525151,0.23296629240322245,0.18786997286316076,0.2678603703695827,0.1811477957472571,-0.18103564886117623,-0.1330149993192004,-0.1447078051546196,0.41770522684833744,-0.08556697553271539,0.5379181541768283
37,0.5253537295728324,0.6759022652038409,0.7699535472836229,3.0,0.07538515859485977,0.22067874245813976,0.26090214582191285,0.1646098397676456,0.1767538091542381,0.10178988725096882,-0.22456456035882771,-0.11673898188681782,0.5618312619311201,-0.3076228287572793,0.17432094656399766
38,0.371394032754506,0.9253534819537573,1.0,3.0,0.05297702339257871,0.1157858155704411,0.22443787367720336,0.18781409806201826,0.17012651611911245,0.07998897450126169,0.008042607912520483,-0.2812607286838398,0.3105981417530449,-0.2577451318477322,0.43803286145156806
39,0.6960386009337389,0.584730779305518,0.5586560088420476,3.0,0.14243435933735193,0.11245432372843032,0.13811369372659757,0.11909160183183115,0.23846631957755615,-0.016508116827597286,0.11534855961067092,-0.2734603593928123,0.03288096877210417,-0.19092055555957385,0.36873635645357866
40,0.6455692259505241,0.9943482186294375,0.810840690816913,3.0,0.11870082514822636,0.2662581244455139,0.110495695937583,0.1525556961894714,0.23820391973801713,0.21229608686268586,0.17970904020845468,-0.06827157534763367,0.4306091663030904,-0.08923093152983476,0.2576576530533673
41,0.20819615115200912,0.6970125333685744,0.5370016655195302,3.0,0.1137656164588127,0.2809901677316743,0.1677053229918498,0.14920485955953783,0.2989426211524142,-0.08661508048345307,0.13574225148984653,-0.2340913210235066,0.19387142915041847,-0.23656725739665146,0.10013564702288832
42,0.6184409787880735,0.9114747473070536,0.48563603286881124,3.0,0.06639914301116444,0.205166622493648,0.17517346439505183,0.28138313261937353,0.2046331388295923,-0.1861510361679698,0.02311945722151948,-0.09477516466414806,0.24153784066747214,-0.3524342960993052,0.5155543524880851
43,0.671393022356786,0.6375719973609526,0.6899458592431552,3.0,0.09367407921428644,0.14447255918691287,0.2404678496656362,0.1369989094327783,0.23602735259859747,-0.06417827502967632,-0.22831990644148764,-0.10688649671026765,0.4250691297549475,-0.21236379199995628,0.4363412327383147
44,0.2629649630949657,1.0,0.9686515853928084,3.0,0.09504691773405252,0.1331661646774776,0.22462081163603587,0.2907116740828092,0.21093994447346404,-0.10767970869063326,0.24825074663021857,-0.07155231005624924,0.43029103350865877,-0.08718575775345673,0.18660445462512598
45,0.5400975787466403,0.9444455275354814,0.3287195287088011,3.0,0.061180155188293325,0.23418903060490118,0.21316380412888836,0.2648740786445521,0.2751519565977103,0.24036124840352613,0.19996369009279785,-0.47422598630784074,0.6114195493933281,-0.18128520950389257,-0.06617686693859931
46,0.2254707127512126,0.5276543364867754,0.9720392177628284,3.0,0.1401423985646037,0.2636491807456378,0.11915878934870455,0.2065075705884206,0.20013166256658965,-0.17943790102324325,-0.05861223121989889,-0.13571554057537252,0.2623028404970824,-0.22215466659686126,0.24829387783905524
47,0.17881638932780225,0.9146173892825552,0.44457435519680777,3.0,0.19385695233081923,0.12552421920574952,0.13062463867045623,0.28452480823282844,0.25975466691519483,-0.0005892023141989555,-0.13265203760644084,-0.16297425355339037,0.15901296617509475,-0.31118200532496104,0.1261163564800221
48,0.4388754675713568,0.6127638638287611,0.6112896490430115,3.0,0.10445032530163274,0.19410653450158477,0.21103374057965482,0.23448549395693977,0.23538004346321692,-0.05481176974111135,-0.12123279489695432,-0.08281017467141269,0.26595563280249446,-0.14033237240955998,0.4516347937170237
49,0.11384701236890998,1.0,0.6204552531113694,3.0,0.09430547307592294,0.1363950708549589,0.1590801523400635,0.1099532662142168,0.14120400621358048,-0.07820812729643278,0.15765489664386084,-0.37696976647140856,0.24592564975314155,-0.15689211002605102,0.36248467781154314
