person_id,w_I,w_E,w_U,tau,noise_s,alpha_I_pos,alpha_I_neg,alpha_E,alpha_U,instinct_avoid_conflict_0,instinct_approach_conflict_care_0,enjoyment_avoid_conflict_0,enjoyment_approach_conflict_care_0,utility_avoid_conflict_0,utility_approach_conflict_care_0
13,0.44946096381383455,0.6648422993870946,0.7185184063147234,3.0,0.08002380900329192,0.1192132437973267,0.18393960192827685,0.1384466356379082,0.21379741097681398,-0.1367821701967738,0.1878116189437184,-0.27662381894165067,0.050341675696803145,-0.012633374060699448,0.3111538234928981
14,0.43167802181535964,0.8736014570854029,0.6521018014822673,3.0,0.12272005605457006,0.14695760505536593,0.16650631426159707,0.1566460841524226,0.23697834274241794,-0.09262899185845697,0.1446342292658882,-0.19613011091414792,0.2729383122762173,-0.38279089803520705,0.27513930682648174
15,0.7826021700089492,0.8084934131257874,0.63977308868052,3.0,0.1629146017287849,0.22552478018627303,0.1885425745178213,0.2808707266339737,0.280425599100009,-0.13062812690638337,0.0923937158621117,0.1638103335392332,0.024727433345213268,-0.32224391427271715,0.45816262125386914
16,0.7673444802223677,0.5100522270055349,1.0,3.0,0.18103308063312423,0.21124337306963792,0.10303292354376979,0.17391523883193552,0.17352087458251325,-0.04097261572617078,0.04472397651666887,-0.19289396041240262,0.1059956749282972,-0.34576090466880105,0.09218688955356036
17,0.27238300005732374,0.8334920755516199,0.6485448316156912,3.0,0.19499645202997656,0.14616129789805526,0.20769614793056498,0.29879371386279063,0.27822802122913415,0.21305022143387814,0.12542060093010587,-0.22753887855709323,0.29090959108805203,-0.41100078080615154,0.049784377367816435
18,0.7390408079464164,0.7832364545584417,0.31438370199306065,3.0,0.09408553355186333,0.15606906071132837,0.17973630699593796,0.2870933649695928,0.14317962395806325,-0.055487287294423704,0.1053347076219246,-0.048968665157840624,0.10005822127991007,0.0993835675200625,0.21325119120958064
19,0.3155826234175138,0.8018830628683845,0.5544539762369879,3.0,0.19603668813820874,0.29808275125437067,0.17710625182440617,0.17009114960982222,0.10385938962306769,0.17027718021269966,0.0579338974289097,-0.17521254503867803,0.06737040522818441,-0.23554440174642344,0.45030267834237603
20,0.34928990544068317,0.9845422816798926,0.6472660309028989,3.0,0.09374421420663887,0.2709487868466516,0.11364490729663151,0.17306374648214845,0.10934365090008902,-0.05899897718316599,-0.02584954112111537,-0.024315362679070723,0.37289018614093505,-0.124288368765246,0.19404179057154658
21,0.4739710751035478,0.7815643143405135,0.9592868308485957,3.0,0.07321373531737996,0.2497283744148048,0.1511783719883487,0.11544327758106497,0.2312789912307876,-0.1691549411867952,0.0810318001462142,-0.27937301355050903,0.4469319897888193,-0.18312891413097998,0.37455535888569125
22,0.26921148786384874,0.8787700265858859,0.7542513710111379,3.0,0.15135729601702946,0.2259225175880332,0.15725958572098225,0.26690694045930563,0.1811798297051383,0.19024846969175097,0.12676253570671026,-0.5749942640969821,0.2825603023376442,-0.05277474222468734,0.18275744400834934
23,0.453609500313095,0.6819041653210981,0.7505000997990637,3.0,0.11824697427775722,0.2902240033731265,0.28135575978985755,0.1559378844284314,0.13421080969525326,-0.03688152294191277,-0.13067818586548463,-0.07674422631318507,0.49953733124223476,-0.1689458589813061,0.2362218964677782
24,0.37251786864775815,0.5685487748258224,0.9422725220669961,3.0,0.06664357280255817,0.11587779679888364,0.21453187019125583,0.22421010354675439,0.14905320989120913,0.01766685969980808,-0.016488787163442598,-0.03928084746515001,0.33579208100805896,-0.19464056173387867,0.11977598321828997
25,0.19121525726007454,0.8045756673124035,0.7018938873513223,3.0,0.13498286146723565,0.18652778720608254,0.2772795662222054,0.2599531856363977,0.22361183771031617,-0.20323564342970735,0.020029582183488326,-0.15324502425496705,0.12517697423811058,-0.22525569083433677,0.12104253988786445
26,0.555562224751145,0.7086891110143316,0.8229125489264508,3.0,0.05728277731603534,0.20954179448893548,0.29871702485497464,0.2204927964236591,0.1952710818877053,-0.2131720437826622,-0.10187090033580026,-0.2889900808046365,0.43318303053710594,-0.37231988272048844,0.2949038964718508
27,0.5765095063406904,0.6875546050149788,0.9017040586700459,3.0,0.1061856069785527,0.19856370923544492,0.2695124437298196,0.27337036251642544,0.24960505024631904,0.1707364953235529,0.028569028198871915,-0.15421762307322814,0.4789714118720687,-0.15384869215349345,0.15159014787423117
28,0.3525221736846659,0.646286323076648,1.0,3.0,0.06637197267833608,0.1254432692434831,0.21492721263340187,0.11937687295864495,0.1210599105091637,-0.18305337819100076,0.1260754171603523,-0.08564933967663771,0.3696964575942334,-0.2231331673874345,0.41507253094835234
29,0.6726592571756239,0.7183558148722974,0.766904646138375,3.0,0.06232942772989296,0.18814535780815622,0.24385114197924754,0.21980773463420966,0.16988238301747088,-0.184387884627573,0.14715478539863608,-0.167922990705174,0.3677070682145114,-0.1727833472842947,0.3136714903157383
30,0.33980444525430553,0.25528997688807953,1.0,3.0,0.1986846112907545,0.17249363308564036,0.2685747804807559,0.14808873410547885,0.2807955691336089,-0.07821537548191293,-0.16931743455798087,-0.17770945547771763,0.4615677683191001,-0.5869337443691593,0.23044568200545468
31,0.22738985528941563,0.6300088416698355,0.9712443858299644,3.0,0.13238224427262113,0.20666544300799283,0.11798629774941319,0.14275832414132164,0.17744847832604344,0.2392220078732431,0.23666623838708284,-0.28527180990277046,0.3664356677644077,-0.4198842566708257,0.21284307182069415
32,0.17960578765166313,0.7951982001780569,0.8528782994874501,3.0,0.1902457911439605,0.18702143542586144,0.17532954867822864,0.15635226198271274,0.13599177695179898,-0.12529072606279434,-0.1296001579696574,0.021390634808018727,0.3111997321337549,-0.18121474819537747,0.21598632454186473
33,0.3933609587295483,0.8470369644605484,0.8284809634775508,3.0,0.18125373018069557,0.27108846278840526,0.21073481819518347,0.1674410130083404,0.14584941734564857,-0.06891592471478164,-0.21323618082610257,-0.29319121230791706,0.4679684117651467,-0.337032351842797,0.4487234946333959
34,0.1,0.7993897927567261,1.0,3.0,0.12310828909571118,0.23998308245609581,0.1953713183876889,0.2933992245711279,0.14340071854532382,0.1876605500179916,-0.16504837237903375,-0.0013362581730874956,0.28774952159606765,-0.25058437895786656,0.22151301704181403
35,0.5202932422383043,0.8074482168225892,0.6633319790128209,3.0,0.1384775875721058,0.29321526779570906,0.22895335524318763,0.14512814785599565,0.14359653661568486,0.1849652453263469,0.001470364960825421,-0.2489791496261664,0.5466077509101721,-0.23507179035623893,0.41436973227776025
36,0.5681921266701533,0.6766153109168659,1.0,3.0,0.1501787237178196,0.27331395319746704,0.2153911144280889,0.10554227453798251,0.21731627543692897,0.12224346059804192,-0.03460125798475988,0.03396043408509805,0.2736758937834349,-0.15001424763665389,0.33080820731110694
37,0.5039601834283702,0.857841062845583,1.0,3.0,0.10198161240919768,0.1439494557601761,0.1717612029047671,0.15470235552294534,0.24173567564116386,-0.21373795380662197,-0.06873090136996957,-0.13758767866076688,0.12422701370768141,-0.36738307696284356,0.2240779718646051
38,0.3406524659335629,0.7337956349031615,0.9082559209226861,3.0,0.1440845943580784,0.16023156371596775,0.2691597119457249,0.29739068153948833,0.2485122737620143,-0.07956025953152196,-0.21562179763802158,-0.044384634270810325,0.40761470102911845,-0.01958839061979034,0.4219946409717124
39,0.32545538279478936,0.8544795045747839,0.7359315218894439,3.0,0.1840208597084621,0.19368379761315888,0.1026649924786801,0.1607588188014646,0.24232804663356972,-0.14060518578408387,-0.012930217816004563,-0.3712142684309757,0.5034981925627947,-0.38206661136597686,0.4190307473151486
40,0.5961438631709898,0.8781773371447203,0.6434069349844124,3.0,0.1726900694519858,0.1440145897026646,0.16476969981398437,0.23497446699354235,0.1661548879389749,-0.04907566626736953,0.00711352659708242,-0.3571042749611531,0.0949270710835099,-0.1897776262334985,0.06394407111696995
41,0.3486122308917804,0.6082168765352438,0.8265824734895776,3.0,0.10364673600305546,0.15213068875691454,0.15486137798725835,0.16977404425128836,0.21552201230192092,0.07898327615775236,0.2068179256049995,-0.35977147638272833,0.48237811053197854,0.12620967473289557,0.3340326408928902
42,0.8029199646319742,0.5030779136948553,0.8131917252210275,3.0,0.1606520031089736,0.2354026718927025,0.2833592326169287,0.11379933824410403,0.14060779172068089,-0.24516044909575613,-0.09390240059337296,-0.4490983130549251,0.5237204643868586,-0.14946834311170404,0.41432376291693673
43,0.4299899863148434,0.5796811905239129,1.0,3.0,0.1270788027869577,0.1839793448348641,0.22943405624185975,0.1751408934510449,0.1308301281654549,0.2489272626381635,0.19675303952187495,-0.22172655450324344,0.3395258196053848,-0.22365215401504518,0.38057367244661944
44,0.12307269215991251,0.6196334166549802,0.6750503035711549,3.0,0.07308828734159718,0.21469219759493635,0.26875160730287295,0.23354594573301318,0.22069396596404772,-0.07269262819182992,-0.10067346538612515,-0.022398648215070177,0.6187131023111996,0.18414920471308605,-0.03652998050113526
45,0.4910044895723071,0.4539481651572855,0.9072282807586807,3.0,0.11306281936581772,0.27717232029884803,0.19011642643717824,0.2910652610658735,0.1365287625712155,0.06573397024136751,-0.1266365156449069,-0.20107414888181274,0.21050758234109315,-0.23379074224533375,0.12270573388708386
46,0.7158215498829892,0.3518113065799912,0.995777016788914,3.0,0.17229742174314713,0.2941820276711209,0.2580239719437038,0.20981972291439283,0.10703127511000138,0.12509026993974598,0.22021848317605186,-0.42155259836187964,0.2351504527244016,-0.09871424160927453,0.4303118423646908
47,0.40720273558721054,0.9090962724907611,0.8267895048487155,3.0,0.1841439534979845,0.15518266689685295,0.14635865103107248,0.1022155237171571,0.17850332592698082,0.016459893361432887,0.13412042920359013,-0.2825152975856048,0.5464931822393535,-0.3002122414026663,0.3092490008098154
48,0.35437740111134675,0.4698106332665577,1.0,3.0,0.11203210876346803,0.1763765693703639,0.12055962662275377,0.111840544181386,0.13970287957058442,-0.11625049023006195,0.13266467467357618,-0.26025662563545116,0.5225673380498836,-0.36093398337727833,0.4629690302995404
49,0.6361510112400481,0.8058843688197914,0.6621051014230798,3.0,0.05904599117850855,0.13281057196102475,0.14817638963097768,0.20099060369503224,0.1256015031374491,-0.10036828469428116,-0.058795059572952224,-0.14978930991771208,0.5025134070532477,0.03870715961729643,0.33106143173708097
